Title,Year,Standardized Title
Lower Extremity Revascularization (LER) in the Medicare Population: The Ongoing Rise of Office-Based Atherectomy,2018,lower extremity revascularization (ler) in the medicare population: the ongoing rise of office-based atherectomy
Factors Influencing Accuracy of Volume Flow Measurement in Dialysis Access Fistulas: Analysis Based on Duplex Ultrasound Simulation,2018,factors influencing accuracy of volume flow measurement in dialysis access fistulas: analysis based on duplex ultrasound simulation
Comparison of Bovine Carotid Xenograft Versus ePTFE Grafts for Forearm Loop Hemodialysis Access,2018,comparison of bovine carotid xenograft versus eptfe grafts for forearm loop hemodialysis access
Leukocyte Phenotype is Altered in Peripheral Arterial Disease,2018,leukocyte phenotype is altered in peripheral arterial disease
Initial Open VS Endovascular Treatment and Subsequent Limb Loss After Primary Minor Amputation,2018,initial open vs endovascular treatment and subsequent limb loss after primary minor amputation
"Preadmission Does Not Correlate with Fewer Complications, Reduced Failure to Rescue or Improved Survival in EVAR and OAAA Patients",2018,"preadmission does not correlate with fewer complications, reduced failure to rescue or improved survival in evar and oaaa patients"
Endovascular Removal of a Balloon Expandable Superior Mesenteric Artery Stent,2018,endovascular removal of a balloon expandable superior mesenteric artery stent
Utility of Open Forefoot Amputation in the Management of Patients with Critical Limb Ischemia,2018,utility of open forefoot amputation in the management of patients with critical limb ischemia
Initial Experience with the Bolton TREO Device for Fenestrated EVAR ,2018,initial experience with the bolton treo device for fenestrated evar 
"Traumatic Superior Mesenteric Artery Injuries: Analysis of Incidence, Morbidity and Mortality Compared to Other Visceral Arteries",2018,"traumatic superior mesenteric artery injuries: analysis of incidence, morbidity and mortality compared to other visceral arteries"
Catheter-based Endovascular Interventions for Symptomatic Deep Vein Thrombosis in Children,2018,catheter-based endovascular interventions for symptomatic deep vein thrombosis in children
Practice Patterns of Endovascular Interventions for Peripheral Arterial Disease in the Medicare Population,2018,practice patterns of endovascular interventions for peripheral arterial disease in the medicare population
Applicability of the Cook Inner Branched Arch Endograft ,2018,applicability of the cook inner branched arch endograft 
Long-term Durability of Multi-Branched Endovascular Repair of Thoracoabdominal and Pararenal Aortic Aneurysms,2017,long-term durability of multi-branched endovascular repair of thoracoabdominal and pararenal aortic aneurysms
Complex EVAR is Associated with Higher Peri-Operative Mortality but Not Late-Mortality Compared to Infrarenal EVAR Amongst Octogenarians,2017,complex evar is associated with higher peri-operative mortality but not late-mortality compared to infrarenal evar amongst octogenarians
First Report of Procedural and Perioperative Results in Patients Treated with Fenestrated EVAR Planned by Automated Software in a Physician Sponsored IDE Clinical Trial,2017,first report of procedural and perioperative results in patients treated with fenestrated evar planned by automated software in a physician sponsored ide clinical trial
Upper Extremity Arterial Access during Endovascular Aortic Repair,2017,upper extremity arterial access during endovascular aortic repair
Locoregional Anesthesia Offers Improved Outcomes Following Endovascular Repair of Ruptured Abdominal Aortic Aneurysms,2017,locoregional anesthesia offers improved outcomes following endovascular repair of ruptured abdominal aortic aneurysms
Role of Intraplaque Lipid in Plaque Vulnerability,2017,role of intraplaque lipid in plaque vulnerability
Oral Supplementation with High Dose Fish Oil Alters Circulating Leukocyte Resolution Phenotype in Healthy Subjects and Patients with Peripheral Arterial Disease,2017,oral supplementation with high dose fish oil alters circulating leukocyte resolution phenotype in healthy subjects and patients with peripheral arterial disease
Long-Term Outcomes after Repair of Symptomatic Non-Ruptured Abdominal Aortic Aneurysms,2017,long-term outcomes after repair of symptomatic non-ruptured abdominal aortic aneurysms
"Endosalvage Techniques: Long-Term Results of Perigraft Arterial Sac Embolization (PASE) Suggest Safety, Efficacy, and Durability",2017,"endosalvage techniques: long-term results of perigraft arterial sac embolization (pase) suggest safety, efficacy, and durability"
Open Thrombectomy of Arteriovenous Fistulas: Worth the Effort or Is It Time to Move On?,2017,open thrombectomy of arteriovenous fistulas: worth the effort or is it time to move on?
Influence of Arterial and Venous Size on Fistula Maturation and Use,2017,influence of arterial and venous size on fistula maturation and use
Survival Trends After IVC and Aortic Injuries in the US,2017,survival trends after ivc and aortic injuries in the us
Getting to Choosing Wisely: The Value of a PE Clinical Decision Tool to Enhance Appropriateness of Care,2017,getting to choosing wisely: the value of a pe clinical decision tool to enhance appropriateness of care
Outcomes of Thoracic Endovascular Aortic Repair (TEVAR) in Patients with Type B Aortic Dissection (TBAD) Enrolled in the Global Registry for Endovascular Aortic Treatment (GREAT),2017,outcomes of thoracic endovascular aortic repair (tevar) in patients with type b aortic dissection (tbad) enrolled in the global registry for endovascular aortic treatment (great)
The Role of Ascending Aortic Size in Outcomes of Patients with Uncomplicated Acute Type B Aortic Dissection,2017,the role of ascending aortic size in outcomes of patients with uncomplicated acute type b aortic dissection
Utilization of Spinal Cord Protection Adjuncts in Thoracic Endovascular Aortic Repair,2017,utilization of spinal cord protection adjuncts in thoracic endovascular aortic repair
Preoperative Frailty Assessment Predicts Loss of Independence Following Vascular Surgery,2017,preoperative frailty assessment predicts loss of independence following vascular surgery
Using Frailty and Cognitive Assessment to Predict Adverse Events after Major Vascular Intervention - Application of Wearable Technologies,2017,using frailty and cognitive assessment to predict adverse events after major vascular intervention - application of wearable technologies
Multidisciplinary Limb Salvage Service: Reducing Major Amputations in Diabetic Foot Infections,2017,multidisciplinary limb salvage service: reducing major amputations in diabetic foot infections
Evaluation of Near-Instant Non-invasive Optical Imaging of Tissue Perfusion for Vascular Assessment,2017,evaluation of near-instant non-invasive optical imaging of tissue perfusion for vascular assessment
Optimal Medical Management Prior to Lower Extremity Bypass: Are We Achieving this Goal and Improving Outcomes?,2017,optimal medical management prior to lower extremity bypass: are we achieving this goal and improving outcomes?
"Trends in Washington State Aortic-Related Deaths over a 21-year period, 1996 - 2016",2017,"trends in washington state aortic-related deaths over a 21-year period, 1996 - 2016"
Accuracy Evaluations of Three Ruptured Abdominal Aortic Aneurysm Mortality Risk Scores Using an Independent Data Set,2017,accuracy evaluations of three ruptured abdominal aortic aneurysm mortality risk scores using an independent data set
Comparison of Cyanoacrylate (VenaSeal) and Radiofrequency Ablation for Treatment of Varicose Veins in a Canadian Population,2017,comparison of cyanoacrylate (venaseal) and radiofrequency ablation for treatment of varicose veins in a canadian population
Pilot Study Evaluating the Efficacy of Exergaming for the Prevention of Deep Venous Thrombosis,2017,pilot study evaluating the efficacy of exergaming for the prevention of deep venous thrombosis
Validation of Preoperative Predictors of Blood Pressure Response to Renal Artery Stenting,2017,validation of preoperative predictors of blood pressure response to renal artery stenting
Causes and Outcomes of Finger Ischemia in Hospitalized Patients in the Intensive Care Unit,2017,causes and outcomes of finger ischemia in hospitalized patients in the intensive care unit
Radiation Brain Dose to Vascular Surgeons During Fluoroscopically Guided Interventions is Not Effectively Reduced by Wearing Lead Equivalent Surgical Caps,2017,radiation brain dose to vascular surgeons during fluoroscopically guided interventions is not effectively reduced by wearing lead equivalent surgical caps
Very Early CEA Without Shunting for Stroke - The Preferred Therapy,2017,very early cea without shunting for stroke - the preferred therapy
Duration of Asymptomatic Status and Outcomes Following Carotid Endarterectomy and Carotid Artery Stenting in CREST,2017,duration of asymptomatic status and outcomes following carotid endarterectomy and carotid artery stenting in crest
Episode-Based Cost Reduction for Endovascular Aneurysm Repair,2017,episode-based cost reduction for endovascular aneurysm repair
Incidence and Outcomes of Vascular Injury in the Setting of Tibial Plateau Fractures: A Single Center Review,2017,incidence and outcomes of vascular injury in the setting of tibial plateau fractures: a single center review
Limb Salvage and Functional Limb Outcomes After Traumatic Acute Limb Ischemia,2017,limb salvage and functional limb outcomes after traumatic acute limb ischemia
Contemporary Reconstructive Vascular Procedures Augment Resectabilty of Primary and Recurrent Neoplasms,2017,contemporary reconstructive vascular procedures augment resectabilty of primary and recurrent neoplasms
Ultrasound-Accelerated Catheter-Directed Thrombolytic Therapy for Acute Pulmonary Embolism in Children,2017,ultrasound-accelerated catheter-directed thrombolytic therapy for acute pulmonary embolism in children
Aortic Neck Dilation is Safe and Not Associated with Adverse Outcomes Following Fenestrated EVAR,2017,aortic neck dilation is safe and not associated with adverse outcomes following fenestrated evar
Cardiac Abnormalities Detected by Transthoracic Echocardiography in Patients with Type B Aortic Dissection,2017,cardiac abnormalities detected by transthoracic echocardiography in patients with type b aortic dissection
The Effects of Regional and General Anesthesia on Infrainguinal Bypass Surgery Outcomes,2017,the effects of regional and general anesthesia on infrainguinal bypass surgery outcomes
Establishing Branch Angle Boundary Conditions in Fenestrated-Branched Endografts,2017,establishing branch angle boundary conditions in fenestrated-branched endografts
Regional Nerve Block Versus Local Anesthesia for Arteriovenous Fistula Creation: A Comparison of Early Thrombosis and Fistula Maturation,2017,regional nerve block versus local anesthesia for arteriovenous fistula creation: a comparison of early thrombosis and fistula maturation
Brachial Artery Vasoreactivity in Patients with Venous Thromboembolism,2017,brachial artery vasoreactivity in patients with venous thromboembolism
Subjective vs. Objective Assessment of Surgical Proficiency During Vascular Anastomosis,2017,subjective vs. objective assessment of surgical proficiency during vascular anastomosis
Evidence Based Medicine and the Contemporary Management of Carotid Artery Disease: After More than 60 Years the Controversies Continue,2017,evidence based medicine and the contemporary management of carotid artery disease: after more than 60 years the controversies continue
American Board of Surgery Update,2017,american board of surgery update
RPVI Ultrasound Review Symposium ,2017,rpvi ultrasound review symposium 
Medical Therapy and Intervention Do Not Improve Uncomplicated Isolated Mesenteric Artery Dissection Outcomes Over Observation Alone,2016,medical therapy and intervention do not improve uncomplicated isolated mesenteric artery dissection outcomes over observation alone
"Hemodialysis for Elderly Renal Failure Patients: An Age-based Comparison of Fistula Location, Patency, Maturation and Patient Survival",2016,"hemodialysis for elderly renal failure patients: an age-based comparison of fistula location, patency, maturation and patient survival"
Angiotensin Receptor Blockers in AAA Management: Evidence Supporting the TEDY Trial,2016,angiotensin receptor blockers in aaa management: evidence supporting the tedy trial
The Modified Allen's Test is Not a Useful Tool for Assessing Palmar Arch Patency,2016,the modified allen's test is not a useful tool for assessing palmar arch patency
Early Access of Bovine Carotid Artery Graft Can eliminate the Use of Tunneled Hemodialysis Catheters,2016,early access of bovine carotid artery graft can eliminate the use of tunneled hemodialysis catheters
Bifurcated-Bifurcated Aneurysm Repair: A Novel Technique to Repair Infrarenal Aortic Aneurysms in the Setting of Iliac Aneurysms,2016,bifurcated-bifurcated aneurysm repair: a novel technique to repair infrarenal aortic aneurysms in the setting of iliac aneurysms
Preoperative Hypoalbuminemia is Associated with Poor Clinical Outcomes after Open and Endovascular Abdominal Aortic Aneurysm Repair,2016,preoperative hypoalbuminemia is associated with poor clinical outcomes after open and endovascular abdominal aortic aneurysm repair
Morbidity of Endovascular Abdominal Aortic Aneurysm Repair is Directly Influenced by Size but Remains Less Than Open Repair,2016,morbidity of endovascular abdominal aortic aneurysm repair is directly influenced by size but remains less than open repair
The Role of Endovascular Therapy in Contemporary Management of Mycotic Aortic Aneurysms and Asscociated Aortoacrodigestive Fistulas,2016,the role of endovascular therapy in contemporary management of mycotic aortic aneurysms and asscociated aortoacrodigestive fistulas
Management of Symptomatic Unruptured Aortic Aneurysms Over the Past 20 Years,2016,management of symptomatic unruptured aortic aneurysms over the past 20 years
Intraluminal Thrombus is Associated with Aortic Wall Weakening in Small Ruptured Abdominal Aortic Aneurysms,2016,intraluminal thrombus is associated with aortic wall weakening in small ruptured abdominal aortic aneurysms
Does The Outcome of Type II Endoleaks After EVAR Justify Conservative Management?,2016,does the outcome of type ii endoleaks after evar justify conservative management?
Fifty Liter Blood Loss Without a Single Blood Transfusion: Report of Rapid Re-circulation of Unprocessed Blood in Emergency Thoracic Aortic Surgery,2016,fifty liter blood loss without a single blood transfusion: report of rapid re-circulation of unprocessed blood in emergency thoracic aortic surgery
Lower Extremity CT Angiography Can Predict Technical Success of Endovascular Revascularization in the Superficial Femoral and Popliteal Arteries,2016,lower extremity ct angiography can predict technical success of endovascular revascularization in the superficial femoral and popliteal arteries
National Comparison of Hybrid and Open Repair for Aorto-iliac-femoral Occlusive Disease,2016,national comparison of hybrid and open repair for aorto-iliac-femoral occlusive disease
Isolated Iliac Vascular Injuries - Morbidity of Repair vs Ligation of Iliac Vein Injury,2016,isolated iliac vascular injuries - morbidity of repair vs ligation of iliac vein injury
Decreased Apoptosis and Increased Pro-Angiogenic Gene Expression in P27Kip1 Deficient Mouse Collaterals After Hindlimb Ischemia,2016,decreased apoptosis and increased pro-angiogenic gene expression in p27kip1 deficient mouse collaterals after hindlimb ischemia
The Impact of Statin Therapy on the Primary Patency of Femoral and Popliteal Artery Stents,2016,the impact of statin therapy on the primary patency of femoral and popliteal artery stents
Cryopreserved Saphenous Vein: Last Ditch Conduit for Limb Salvage?,2016,cryopreserved saphenous vein: last ditch conduit for limb salvage?
Outcomes of Open and Endovascular Lower Extremity Revascularization in Current Smokers with Intermittent Claudication and Critical Limb Ischemia,2016,outcomes of open and endovascular lower extremity revascularization in current smokers with intermittent claudication and critical limb ischemia
A VQI-Based Frailty Instrument Predicts 9-Month Postoperative Mortality,2016,a vqi-based frailty instrument predicts 9-month postoperative mortality
Operative Results of Iliac Artery Endofibrosis in High-performance Athletes,2016,operative results of iliac artery endofibrosis in high-performance athletes
Endovascular versus Open Bypass Surgery for TASC D Femorapopliteal Lesions in Patients with Critical Limb Ischemia,2016,endovascular versus open bypass surgery for tasc d femorapopliteal lesions in patients with critical limb ischemia
Endovascular Repair of Extent II-IV Thoracoabdominal Aortic Aneurysms,2016,endovascular repair of extent ii-iv thoracoabdominal aortic aneurysms
Usefulness of Four-Dimensional Flow Cardiac Magnetic Resonance for Evaluation of Aortic Dissection,2016,usefulness of four-dimensional flow cardiac magnetic resonance for evaluation of aortic dissection
Differences in Aortic Diameter Measurements with Intravascular Ultrasound and Computed Tomography after Blunt Traumatic Aortic Injury,2016,differences in aortic diameter measurements with intravascular ultrasound and computed tomography after blunt traumatic aortic injury
Endovascular Repair of Blunt Thoracic Aortic Injuries with the Zenith Alpha Thoracic Device: Updated Outcomes from the TRANSFIX Study,2016,endovascular repair of blunt thoracic aortic injuries with the zenith alpha thoracic device: updated outcomes from the transfix study
Standard TEVAR Compared to PETTICOAT in Aortic Dissection,2016,standard tevar compared to petticoat in aortic dissection
Female Gender is Not a Predictor for Worse Outcomes Following Carotid Interventions in the Community: A Report from Washington State's Vascular Interventional Surgical Care and Outcomes Assessment Program (VI-SCOAP),2016,female gender is not a predictor for worse outcomes following carotid interventions in the community: a report from washington state's vascular interventional surgical care and outcomes assessment program (vi-scoap)
Optimizing Management for Mycotic Carotid Artery Blowouts in the Irradiated Neck,2016,optimizing management for mycotic carotid artery blowouts in the irradiated neck
VCAM-1 is a Promising Target to Identify High-risk Carotid Plaques Using Contrast-enhanced Duplex Ultrasound,2016,vcam-1 is a promising target to identify high-risk carotid plaques using contrast-enhanced duplex ultrasound
Contemporary Outcomes of Elective Iliac Vein Stenting in Chronic Venous Occlusive Disease,2016,contemporary outcomes of elective iliac vein stenting in chronic venous occlusive disease
Vascular Surgery: An Essential Hospital Resource in Modern Healthcare,2016,vascular surgery: an essential hospital resource in modern healthcare
Determinants of Mid-term Functional Outcomes and Wound Healing in a Hospital-Based Limb Preservation Program,2016,determinants of mid-term functional outcomes and wound healing in a hospital-based limb preservation program
Readmission after Open Abdominal Aortic Aneurysm Repair: Consider Prioritizing Triage to Teaching Hospitals,2016,readmission after open abdominal aortic aneurysm repair: consider prioritizing triage to teaching hospitals
Gender Differences in Arteriovenous Fistula Surgical Site Selection and Maturation Time,2016,gender differences in arteriovenous fistula surgical site selection and maturation time
Strokes Rates with TransCarotid Artery Revascularization with High-Rate Flow Reversal Embolic Protection are comparable with Standard Risk Carotid Endarterectomy,2016,strokes rates with transcarotid artery revascularization with high-rate flow reversal embolic protection are comparable with standard risk carotid endarterectomy
Smoking Habits of Patients Undergoing Treatment for Intermittent Claudication in The Vascular Quality Initiative,2016,smoking habits of patients undergoing treatment for intermittent claudication in the vascular quality initiative
Epidural Analgesia Is Less Effective for VA Patients Than Community Practice Patients After Open Aortic Surgery,2016,epidural analgesia is less effective for va patients than community practice patients after open aortic surgery
Predictors of Poor Outcomes in Type B Aortic Dissection Repair.,2016,predictors of poor outcomes in type b aortic dissection repair.
Infection Is Driving Factor in Progression of Forefoot Diabetic Ulcers to Major Lower Extremity Amputation,2016,infection is driving factor in progression of forefoot diabetic ulcers to major lower extremity amputation
Factors Predicting Successful Limb Salvage After Extremity Vascular Injury,2016,factors predicting successful limb salvage after extremity vascular injury
Open Forum on Partnership and Practice Settings “Life After Training and Practice Options”,2016,open forum on partnership and practice settings “life after training and practice options”
How to Set Up a Successful Outpatient Venous Center,2016,how to set up a successful outpatient venous center
Updates on Superficial Venous Disease and Beyond,2016,updates on superficial venous disease and beyond
"Perforators - When, How, and Why Treating Perforators",2016,"perforators - when, how, and why treating perforators"
Algorithm for Treating Chronic Venous Occlusion,2016,algorithm for treating chronic venous occlusion
New Era in Anticoagulant Management,2016,new era in anticoagulant management
Venous Wound Care from A-Z,2016,venous wound care from a-z
Whether and When to Treat Chronic Axillary/Subclavian Vein Occlusion in Patients With TOS,2016,whether and when to treat chronic axillary/subclavian vein occlusion in patients with tos
What is Pelvic Congestive Syndrome and Treatment Options,2016,what is pelvic congestive syndrome and treatment options
Management of Lymphatic Disorder and Potential Surgical Options,2016,management of lymphatic disorder and potential surgical options
Addressing Non-operative CLI Patients: What is the Optimal Medical Management of These Patients?,2016,addressing non-operative cli patients: what is the optimal medical management of these patients?
Identifying and Optimal Non-invasive Work-up of Patients with CLI?,2016,identifying and optimal non-invasive work-up of patients with cli?
Endovascular Innovations: Is Adventitial Based Therapy Going to Prevent Restenosis?,2016,endovascular innovations: is adventitial based therapy going to prevent restenosis?
Drug-Coated Balloons: What Are the Results and Will This Eventually be Standard of Care?,2016,drug-coated balloons: what are the results and will this eventually be standard of care?
Innovations in Open Surgical Bypass: Have there Been Any in the Last 10 Years and What Is Coming Down the Pipeline?,2016,innovations in open surgical bypass: have there been any in the last 10 years and what is coming down the pipeline?
Vein Graft Stenosis: What Have We Learned?,2016,vein graft stenosis: what have we learned?
Techniques - Pedal Access: Can it Be Performed in Patients with Diseased Tibial Arteries?,2016,techniques - pedal access: can it be performed in patients with diseased tibial arteries?
"In Situations Where No Endovascular or Open Options Exist, Can Stem Cell Therapy Be Beneficial?",2016,"in situations where no endovascular or open options exist, can stem cell therapy be beneficial?"
After a Career in Limb Salvage: Is the Future Bright?,2016,after a career in limb salvage: is the future bright?
BEST-CLI trial: What Are We Expecting to See and How Is the Trial Faring thus Far?,2016,best-cli trial: what are we expecting to see and how is the trial faring thus far?
Anesthetic Type and Risk of Myocardial Infarction Following Carotid Endarterectomy In the Carotid Revascularization Endarterectomy Versus Stenting Trial (CREST),2015,anesthetic type and risk of myocardial infarction following carotid endarterectomy in the carotid revascularization endarterectomy versus stenting trial (crest)
Correlation of Pre-Operative CTA Carotid Artery Plaque Morphology With Symptoms in Patients Undergoing Carotid Endarterectomy,2015,correlation of pre-operative cta carotid artery plaque morphology with symptoms in patients undergoing carotid endarterectomy
Rutherford Claudication Severity Compared To Patient Reported Quality of Life and Function,2015,rutherford claudication severity compared to patient reported quality of life and function
The Fate of the Unstented Superior Mesenteric Artery in Fenestrated Endovascular Aortic Aneurysm Repair,2015,the fate of the unstented superior mesenteric artery in fenestrated endovascular aortic aneurysm repair
3D Printed Patient-Specific Aortic Templates To Guide On-Table Fenestration of A Z-Fen Device: A True Off-the-Shelf Solution To Manage Juxtarenal Aneurysms,2015,3d printed patient-specific aortic templates to guide on-table fenestration of a z-fen device: a true off-the-shelf solution to manage juxtarenal aneurysms
Decalcification of Heavily Calcified Common Femoral Artery Utilizing Cavitron Ultrasonic Surgical Aspirator,2015,decalcification of heavily calcified common femoral artery utilizing cavitron ultrasonic surgical aspirator
Physician Modified Endovascular Grafts for Treatment of Juxtarenal Aortic Aneurysms: Midterm Results From An Investigator- Initiated Investigational Device Exemption (IDE) Clinical Tri,2015,physician modified endovascular grafts for treatment of juxtarenal aortic aneurysms: midterm results from an investigator- initiated investigational device exemption (ide) clinical tri
Natural History and Risk Factors for Rupture of Thoracic Aortic Arch Aneurysm,2015,natural history and risk factors for rupture of thoracic aortic arch aneurysm
Institutional Quality Outcome Measures: Investigating the Impact of Raising the Positive D-Dimer Threshold for DVT As Confirmed By Duplex Ultrasou,2015,institutional quality outcome measures: investigating the impact of raising the positive d-dimer threshold for dvt as confirmed by duplex ultrasou
Midterm Results of the Use of Low Profile Multibranched Thoracoabdominal Aortic Stent Graf,2015,midterm results of the use of low profile multibranched thoracoabdominal aortic stent graf
Closure of Retrograde Popliteal Artery Access Site With A Nitinol,2015,closure of retrograde popliteal artery access site with a nitinol
Suture Aneurysmorrhaphy for Salvage of Bleeding Arteriovenous Fistula Aneurysms,2015,suture aneurysmorrhaphy for salvage of bleeding arteriovenous fistula aneurysms
Radial Artery Access for Peripheral Endovascular Procedures,2015,radial artery access for peripheral endovascular procedures
Ascending Aortic Endovascular Repair (AA EVR) – Results of FDA Approved PS-IDE Feasibility Study,2015,ascending aortic endovascular repair (aa evr) – results of fda approved ps-ide feasibility study
Does Metformin Suppress Aneurysmal Aortic Degeneration?,2015,does metformin suppress aneurysmal aortic degeneration?
Drivers of Readmissions in Vascular Surgery Patients,2015,drivers of readmissions in vascular surgery patients
Endovascular Management of Intraoperative Iliocaval Injuries With Commercially Available Endografts,2015,endovascular management of intraoperative iliocaval injuries with commercially available endografts
A Comparative Analysis of the Influence of Stent Graft Design On Long-Term Outcomes After Endovascular Abdominal Aortic Aneurysm Repair,2015,a comparative analysis of the influence of stent graft design on long-term outcomes after endovascular abdominal aortic aneurysm repair
Comparison of Vascular Remodeling and Integration Between the Bioresorbable Poly-l- Lactic Acid Scaffold Stent and the Metallic Stent in Porcine Iliac Arter,2015,comparison of vascular remodeling and integration between the bioresorbable poly-l- lactic acid scaffold stent and the metallic stent in porcine iliac arter
Amputation Trends for Patients With Lower Extremity Wounds Due To Diabetes and Peripheral Artery Disease,2015,amputation trends for patients with lower extremity wounds due to diabetes and peripheral artery disease
The Use of Cryopreserved Allograft In Patients With Dialysis Access Failure and,2015,the use of cryopreserved allograft in patients with dialysis access failure and
Post-Operative Outcomes Correlate With Frailty Defined Using Vascular Quality Initiative Data,2015,post-operative outcomes correlate with frailty defined using vascular quality initiative data
Blunt Aortic Injury: A Call for A New Classification System and Treatment Strategy,2015,blunt aortic injury: a call for a new classification system and treatment strategy
Does Gender or Use of Regional Anesthesia Have Influence on Carotid Endarterectomy Outcomes?,2015,does gender or use of regional anesthesia have influence on carotid endarterectomy outcomes?
Superior Mesenteric Artery Outcomes After Fenestrated Endovascular Aortic Aneurysm Repair,2015,superior mesenteric artery outcomes after fenestrated endovascular aortic aneurysm repair
Improving Care and Outcomes for Older Vascular Surgical Patients,2015,improving care and outcomes for older vascular surgical patients
Survival and Reintervention Risk By Patient Age and Preoperative Abdominal Aortic Aneurysm (AAA) Diameter Following Endovascular and Computer Health,2015,survival and reintervention risk by patient age and preoperative abdominal aortic aneurysm (aaa) diameter following endovascular and computer health
Evaluation of Aortic Diameters In A Population Undergoing CT Colonography: Prevalence and Effect On Survival,2015,evaluation of aortic diameters in a population undergoing ct colonography: prevalence and effect on survival
Distance To the Base of Skull: A New Predictor of Complications In Carotid Body Tumor Resection,2015,distance to the base of skull: a new predictor of complications in carotid body tumor resection
Procedural Benefits of Three-Dimensional Image Fusion Angiography During EVAR Are Associated With Improved Post-Operative Outcomes,2015,procedural benefits of three-dimensional image fusion angiography during evar are associated with improved post-operative outcomes
Renal Function Changes Following Fenestrated EVAR,2015,renal function changes following fenestrated evar
Review of Vascular Anterior Exposure For Anterior Lumbar Interbody Fusion,2015,review of vascular anterior exposure for anterior lumbar interbody fusion
Contemporary Outcomes Following Imaging-Guided Treatment of Patients With May-Thurner Syndrome,2015,contemporary outcomes following imaging-guided treatment of patients with may-thurner syndrome
"Five Year Results for Popliteal Aneurysm Surgery From the AVA: Graft Patency and Limb Loss Is Determined By ASA Grade, Conduit Quality, Runoff Vessels and Emergent Surgery",2015,"five year results for popliteal aneurysm surgery from the ava: graft patency and limb loss is determined by asa grade, conduit quality, runoff vessels and emergent surgery"
A Comparison of Brachial Artery-Brachial Vein Arteriovenous Fistulas With AV Grafts In Patients With Poor Superficial Venous Anatomy,2015,a comparison of brachial artery-brachial vein arteriovenous fistulas with av grafts in patients with poor superficial venous anatomy
"Five Year Result of Aortic Intervention in the AVA Increasing Complexity of Open Surgery, ASA Grade and Symptomatic Patients Increase Risks",2015,"five year result of aortic intervention in the ava increasing complexity of open surgery, asa grade and symptomatic patients increase risks"
Arterial Cut-Down Reduces Complications Following Brachial Access for Peripheral Vascular Interventions,2015,arterial cut-down reduces complications following brachial access for peripheral vascular interventions
Independence of Extent of Tortuosity and Calcification In Iliac Arteries,2015,independence of extent of tortuosity and calcification in iliac arteries
SPY Technology As A Valuable Measure for Lower Extremity Interventions-A Prospective Evaluation,2015,spy technology as a valuable measure for lower extremity interventions-a prospective evaluation
Blood Product Ordering Prior To Elective Surgery,2015,blood product ordering prior to elective surgery
The Impact of Exposure Technique on Perioperative Complications In Patients Undergoing Open Abdominal Aortic Aneurysm Repair,2015,the impact of exposure technique on perioperative complications in patients undergoing open abdominal aortic aneurysm repair
An Endovascular-First Approach for the Treatment of Critical Limb Ischemia Results in Superior Limb Salvage Rates,2015,an endovascular-first approach for the treatment of critical limb ischemia results in superior limb salvage rates
Aortic Outflow Occlusion Predicts Rupture of Abdominal Aortic Aneurysm,2015,aortic outflow occlusion predicts rupture of abdominal aortic aneurysm
Effects of Topical Negative Pressure Therapy on Tissue Oxygenation and Wound Healing in Vascular Foot Wounds,2015,effects of topical negative pressure therapy on tissue oxygenation and wound healing in vascular foot wounds
A Comparison of RUDI and DRIL for the Management of Severe Access-Related Hand Ischemia,2015,a comparison of rudi and dril for the management of severe access-related hand ischemia
Open AAA Simulation,2015,open aaa simulation
Open Carotid and Fem-Pop Simulation,2015,open carotid and fem-pop simulation
TEVAR Simulation,2015,tevar simulation
EVAR and Ruptured EVAR Simulation,2015,evar and ruptured evar simulation
Transitioning From Academics To Group Practice,2015,transitioning from academics to group practice
Private Practice Realities,2015,private practice realities
Working for Kaiser,2015,working for kaiser
Who Should Go Into Academics,2015,who should go into academics
"Management of Chronic Ilio-Femoral Vein Thrombosis (Including May-Turners) With Poor Inflow: Endophlebectomy and Stenting Is the Best Modern Treatment, or Are There Better Alternatives?",2015,"management of chronic ilio-femoral vein thrombosis (including may-turners) with poor inflow: endophlebectomy and stenting is the best modern treatment, or are there better alternatives?"
"For, Endophlebectomy and Stenting Is the Best Modern Treatment",2015,"for, endophlebectomy and stenting is the best modern treatment"
"Against, No There Are Better Alternatives",2015,"against, no there are better alternatives"
Analysis of Performance In A Bi-National Cohort Over Six Years,2015,analysis of performance in a bi-national cohort over six years
Non-Technical Skills Training For the Operating Room,2015,non-technical skills training for the operating room
Best Evidence-Based Management of DVT and Its Complications Is No Longer Anticoagulations and Stockings—We Have Moved On,2015,best evidence-based management of dvt and its complications is no longer anticoagulations and stockings—we have moved on
Open Surgery or Endovascular Repair?,2015,open surgery or endovascular repair?
Global Vascular Guidelines Update,2015,global vascular guidelines update
"Challenges, Usefulness and Accuracy of Data In the AVA: The ANZSVS Experience",2015,"challenges, usefulness and accuracy of data in the ava: the anzsvs experience"
"Challenges, Usefulness and Accuracy of Data In the VQI: The US Experience",2015,"challenges, usefulness and accuracy of data in the vqi: the us experience"
