Title,Year,Standardized Title
Outcomes Of Thoracic Endovascular Aortic Repair (TEVAR) In Patients With Concomitant Traumatic Brain Injury (TBI): Data from The Aortic Trauma Foundation Global Registry,2021,outcomes of thoracic endovascular aortic repair (tevar) in patients with concomitant traumatic brain injury (tbi): data from the aortic trauma foundation global registry
Differences In Procedural Metrics And Clinical Outcomes Among Patients Treated By Fenestrated-Branched Endovascular Repair Of Thoracoabdominal Aortic Aneurysms Using Infrarenal Aortic Versus Iliac Sealing Zones,2021,differences in procedural metrics and clinical outcomes among patients treated by fenestrated-branched endovascular repair of thoracoabdominal aortic aneurysms using infrarenal aortic versus iliac sealing zones
Patient Safety Indicators Are Insufficient To Grade Open Aortic Surgery Programs: a Comparison of Contemporary National Outcomes Measures,2020,patient safety indicators are insufficient to grade open aortic surgery programs: a comparison of contemporary national outcomes measures
Early Results of a Single-Center Experience with Endovascular Arteriovenous Fistula Creation for Hemodialysis access using the WavelinQ System,2020,early results of a single-center experience with endovascular arteriovenous fistula creation for hemodialysis access using the wavelinq system
"The prevention of inguinal incision complications utilizing a non-commercial, cost-saving negative-pressure wound therapy system",2020,"the prevention of inguinal incision complications utilizing a non-commercial, cost-saving negative-pressure wound therapy system"
Retainment of Vascular Surgeons - Prophylactic Measures to the Current Vascular Surgery Workforce Crisis,2020,retainment of vascular surgeons - prophylactic measures to the current vascular surgery workforce crisis
Comparative Outcomes of Open Mesenteric Bypass after Prior Failed Endovascular or Open Mesenteric Revascularization for Acute and Chronic Mesenteric Ischemia,2020,comparative outcomes of open mesenteric bypass after prior failed endovascular or open mesenteric revascularization for acute and chronic mesenteric ischemia
Associations of Regional Prevalence of Peripheral Arterial Disease and Diabetes and Amputation rates Among Medicare Patients,2020,associations of regional prevalence of peripheral arterial disease and diabetes and amputation rates among medicare patients
Safety and Efficacy of an Endovascular-First Approach to Acute Limb Ischemia (ALI),2020,safety and efficacy of an endovascular-first approach to acute limb ischemia (ali)
Autologous Femoral Vein is a Viable Conduit for Femoral-femoral Artery Bypass: A Single Institution Experience,2020,autologous femoral vein is a viable conduit for femoral-femoral artery bypass: a single institution experience
The Association of Preoperative Length of Stay on Surgical Site Infection After Lower Extremity Bypass,2020,the association of preoperative length of stay on surgical site infection after lower extremity bypass
3D Models for Physician Modified Endografts,2020,3d models for physician modified endografts
Hybrid Management Approach for Superior Mesenteric Artery and Branch Aneurysms,2020,hybrid management approach for superior mesenteric artery and branch aneurysms
Do Vascular Surgeons have a Meaningful and Interactive Presence on Social Media? - The Impact of the SAVS Region,2020,do vascular surgeons have a meaningful and interactive presence on social media? - the impact of the savs region
Vascular Surgery Representation in Carotid Endarterectomy YouTube Videos,2020,vascular surgery representation in carotid endarterectomy youtube videos
Characteristics of Trauma Mortality in Patients with Aortic Injury,2020,characteristics of trauma mortality in patients with aortic injury
Functional Limb Salvage after Acute Ischemia Despite Near-Total Deep and Superficial Posterior Compartment Muscle Necrosis,2020,functional limb salvage after acute ischemia despite near-total deep and superficial posterior compartment muscle necrosis
Carotid-subclavian bypass for left arm ischemia due to a right sided aortic arch with isolated left subclavian artery,2020,carotid-subclavian bypass for left arm ischemia due to a right sided aortic arch with isolated left subclavian artery
Utility of Neuromonitoring in Thoracic Endovascular Aortic Repair - Listening through the Noise,2020,utility of neuromonitoring in thoracic endovascular aortic repair - listening through the noise
Endovascular Repair of Ruptured Type B Aortic Dissection,2020,endovascular repair of ruptured type b aortic dissection
Septic Aortitis From Wild Pigs in Texas: Surgical Treatment,2020,septic aortitis from wild pigs in texas: surgical treatment
Image fusion 3D road-mapping with real-time IVUS combined guidance for complex aortic procedures,2020,image fusion 3d road-mapping with real-time ivus combined guidance for complex aortic procedures
SALVAGE OF A FRACTURED ENDOLOGIX STENT GRAFT,2020,salvage of a fractured endologix stent graft
Embolization of a Bleeding Gastroepiploic artery,2020,embolization of a bleeding gastroepiploic artery
Embolization of a Bleeding Intercostal Artery,2020,embolization of a bleeding intercostal artery
Open Aortoesophageal Fistula Repair after TEVAR,2020,open aortoesophageal fistula repair after tevar
Thoracic Endovascular Repair of Rapidly Expanding False Lumen of Chronic Type III Aortic Dissection,2020,thoracic endovascular repair of rapidly expanding false lumen of chronic type iii aortic dissection
Transcarotid artery stenting after carotid endarterectomy complicated by neck hematoma and stroke,2020,transcarotid artery stenting after carotid endarterectomy complicated by neck hematoma and stroke
Asymptomatic Carotid Disease – Medical Therapy is the Way to Go,2020,asymptomatic carotid disease – medical therapy is the way to go
Lower Extremity: Endovascular First is Always the Best Approach,2020,lower extremity: endovascular first is always the best approach
AAA-Open Repair is Coming Back,2020,aaa-open repair is coming back
Thoracic Aortic Dissection: Need to Intervene Early to Improve Long Term Outcomes,2020,thoracic aortic dissection: need to intervene early to improve long term outcomes
Revascularization of Intermittent Claudicants Leads to Higher Rates of Chronic Limb Threatening Ischemia and Rates of Amputation,2020,revascularization of intermittent claudicants leads to higher rates of chronic limb threatening ischemia and rates of amputation
Data Analysis of Vascular Surgery Instrument Trays Yield Large Cost and Efficiency Savings,2020,data analysis of vascular surgery instrument trays yield large cost and efficiency savings
Multi-Institutional Two-Year Outcomes in Dialysis Graft Management: Real World Evidence,2020,multi-institutional two-year outcomes in dialysis graft management: real world evidence
Permanent Inferior Vena Cava Filters Offer Greater Expected Patient Utility at Lower Predicted Cost,2020,permanent inferior vena cava filters offer greater expected patient utility at lower predicted cost
Current Outcomes of Blunt Vertebral Artery Injuries,2020,current outcomes of blunt vertebral artery injuries
Rapid Progression of Carotid Stenosis is Rare in a Large Integrated Healthcare System Over an Eight-Year Period,2020,rapid progression of carotid stenosis is rare in a large integrated healthcare system over an eight-year period
The Intricate Association between Case Volume and Years of Practice Experience on Open AAA Repair,2020,the intricate association between case volume and years of practice experience on open aaa repair
Dual Fluoroscopy with Live-Image Zooming Significantly Reduces Patient and Operating Staff Radiation During Fenestrated/Branched Endovascular Aortic Aneurysm Repair (F-BEVAR),2020,dual fluoroscopy with live-image zooming significantly reduces patient and operating staff radiation during fenestrated/branched endovascular aortic aneurysm repair (f-bevar)
Zone 3 Versus Zone 2 Tevar for Acute Type B Aortic Dissection: The Case for a More Proximal Landing Zone,2020,zone 3 versus zone 2 tevar for acute type b aortic dissection: the case for a more proximal landing zone
Implications of Aortic Remodeling on Re-intervention and Survival after Endovascular Repair of Chronic Type B Aortic Dissection with Aneurysm,2020,implications of aortic remodeling on re-intervention and survival after endovascular repair of chronic type b aortic dissection with aneurysm
"Initial Experience with the Terumo Aortic ""Treo"" Device For Fenestrated EVAR",2020,"initial experience with the terumo aortic ""treo"" device for fenestrated evar"
Trends in Use of Cerebrospinal Drains and Outcomes Related to Spinal Cord Ischemia in the Vascular Quality Initiative,2020,trends in use of cerebrospinal drains and outcomes related to spinal cord ischemia in the vascular quality initiative
Abdominal Aortic Remodeling After Thoracic Endovascular Aortic Repair for Type B (DeBakey IIIb) Aortic Dissection,2020,abdominal aortic remodeling after thoracic endovascular aortic repair for type b (debakey iiib) aortic dissection
Endovascular Repair of Thoracoabdominal Aneurysms: The Impact of Extent on Mortality,2020,endovascular repair of thoracoabdominal aneurysms: the impact of extent on mortality
Arteriovenous Graft versus Arteriovenous Fistula as Initial Hemodialysis Access in the Super Elderly: A Vascular Quality Initiative Analysis,2020,arteriovenous graft versus arteriovenous fistula as initial hemodialysis access in the super elderly: a vascular quality initiative analysis
Patient Comprehension Necessary for Informed Consent for Vascular Procedures is Poor and Related to Frailty,2020,patient comprehension necessary for informed consent for vascular procedures is poor and related to frailty
Patient and Donor Characteristics which Influence Patency Rates of Cryopreserved Conduits Used in Lower Extremity Limb Salvage,2020,patient and donor characteristics which influence patency rates of cryopreserved conduits used in lower extremity limb salvage
Institutes and Service Lines: The Role of the Vascular Surgeon,2020,institutes and service lines: the role of the vascular surgeon
What works?,2020,what works?
What doesn't work?,2020,what doesn't work?
"Intangible Value to the Health System: Consults, Iatrogenic Injuries, Intraoperative Consults and ""Backup""",2020,"intangible value to the health system: consults, iatrogenic injuries, intraoperative consults and ""backup"""
Coding/Billing and Ways to Maximize Reimbursement for The Work Done,2020,coding/billing and ways to maximize reimbursement for the work done
Improving Efficiency in Healthcare: Enhanced Recovery and the VQI,2020,improving efficiency in healthcare: enhanced recovery and the vqi
"Triumph, Tragedy and the Pursuit of Happiness: A Journey of Self-Awareness",2020,"triumph, tragedy and the pursuit of happiness: a journey of self-awareness"
Reconstruction Techniques for Retroperitoneal Sarcoma Resection Involving The Juxta-Renal IVC,2020,reconstruction techniques for retroperitoneal sarcoma resection involving the juxta-renal ivc
Transthoracic Robotic First Rib Resection for Neurogenic Thoracic Outlet Syndrome,2020,transthoracic robotic first rib resection for neurogenic thoracic outlet syndrome
Thoracofemoral Bypass: A Feasible Alternative for the Management of Aortic Graft Infection,2020,thoracofemoral bypass: a feasible alternative for the management of aortic graft infection
Patient Specific Animation of Carotid Body Tumor Resection,2020,patient specific animation of carotid body tumor resection
Management of a Large Symptomatic Portal Vein Aneurysm,2020,management of a large symptomatic portal vein aneurysm
Branch Renal Artery Fibromuscular Dysplasia Presenting as Preeclampsia Cured with Second Trimester Balloon Angioplasty,2020,branch renal artery fibromuscular dysplasia presenting as preeclampsia cured with second trimester balloon angioplasty
Endovascular Rescue for Acute Aortic Dissection in Elderly Female with Marfan,2020,endovascular rescue for acute aortic dissection in elderly female with marfan
Alpha-Gal Syndrome as a Cause for Recurrent Common Femoral Artery Stenosis after Patch Angioplasty with Bovine Pericardium,2020,alpha-gal syndrome as a cause for recurrent common femoral artery stenosis after patch angioplasty with bovine pericardium
Erosion of IVC Filter causing Pneumoperitonitis,2020,erosion of ivc filter causing pneumoperitonitis
Focal Tibial Endarterectomy for Critical Limb Ischemia is a Valid Approach for Limb Salvage,2020,focal tibial endarterectomy for critical limb ischemia is a valid approach for limb salvage
Endovascular Management of Penetrating Carotid Trauma with Flow Diverting Stents,2020,endovascular management of penetrating carotid trauma with flow diverting stents
Obtaining Seal in the False Lumen,2020,obtaining seal in the false lumen
Mycotic Right Subclavian Artery Aneurysm: A Rare and Challenging Patholog,2020,mycotic right subclavian artery aneurysm: a rare and challenging patholog
Effects of Preoperative Visceral Artery Stenosis on Target Artery Outcomes after Fenestrated/Branched Endovascular Aortic Aneurysm Repair (F-BEVAR),2020,effects of preoperative visceral artery stenosis on target artery outcomes after fenestrated/branched endovascular aortic aneurysm repair (f-bevar)
Outcomes Following Open Lower Extremity Revascularization for Patients with Critical Limb Ischemia and Previous Interventions,2020,outcomes following open lower extremity revascularization for patients with critical limb ischemia and previous interventions
Results of First in Man implantation of a Prosthetic Venous Valve,2020,results of first in man implantation of a prosthetic venous valve
Metformin Does Not Attenuate Angiotensin II-Induced Abdominal Aortic Aneurysms in Low-Density Lipoprotein Receptor Deficient Mice,2020,metformin does not attenuate angiotensin ii-induced abdominal aortic aneurysms in low-density lipoprotein receptor deficient mice
Distal Revascularization and Interval Ligation for Dialysis Access-Related Ischemia is Best Performed Utilizing Arm Vein Conduit,2020,distal revascularization and interval ligation for dialysis access-related ischemia is best performed utilizing arm vein conduit
Performance of Viabahn Balloon Expandable Stent (VBX) Compared to Self-Expandable Covered Stents (SES) for Fenestrated-Branched Endovascular Aortic Repair,2020,performance of viabahn balloon expandable stent (vbx) compared to self-expandable covered stents (ses) for fenestrated-branched endovascular aortic repair
Diagnosis and Management of Silent Myocardial Ischemia in Patients Undergoing Carotid Endarterectomy,2020,diagnosis and management of silent myocardial ischemia in patients undergoing carotid endarterectomy
Fenestrated Endograft Repair is Associated with Improved Perioperative Outcomes but Absence of Hospital Volume Relationship in Comparison to Open Surgical Repair of Complex Abdominal Aortic Aneurysms,2020,fenestrated endograft repair is associated with improved perioperative outcomes but absence of hospital volume relationship in comparison to open surgical repair of complex abdominal aortic aneurysms
Defining the Ninety-Day Cost Structure of Lower Extremity Revascularization for Alternative Payment Model Assessment,2020,defining the ninety-day cost structure of lower extremity revascularization for alternative payment model assessment
Safety and Efficacy of Hybrid Thoracic Endovascular Aortic Repair for Management of Aberrant Subclavian Artery Complications,2019,safety and efficacy of hybrid thoracic endovascular aortic repair for management of aberrant subclavian artery complications
Association of Chronic Anticoagulation and Antiplatelet Therapy with Endoleak Reintervention Following EVR,2019,association of chronic anticoagulation and antiplatelet therapy with endoleak reintervention following evr
Interstate Variation in Practice Patterns and Medicare Payments for Common Vascular Services in the Southern United States,2019,interstate variation in practice patterns and medicare payments for common vascular services in the southern united states
Outcomes of Arch Debranching: An 18-Year Single Center Experience,2019,outcomes of arch debranching: an 18-year single center experience
Training in Modern Lower Extremity Revascularization: an Analysis of the Operative Experience of Surgical Trainees over Twenty Years,2019,training in modern lower extremity revascularization: an analysis of the operative experience of surgical trainees over twenty years
Thoracic Endovascular Aortic Repair (TEVAR) After Prior Thoracic Open or Endovascular Repair is Not Associated with Increased Risk of Spinal Cord Ischemia or 30-Day Mortality,2019,thoracic endovascular aortic repair (tevar) after prior thoracic open or endovascular repair is not associated with increased risk of spinal cord ischemia or 30-day mortality
Retrograde Bypass is Preferable to Antegrade Bypass for Open Mesenteric Revascularization,2019,retrograde bypass is preferable to antegrade bypass for open mesenteric revascularization
National Update on the Use of Completion Imaging after Carotid Endarterectomy,2019,national update on the use of completion imaging after carotid endarterectomy
Accessing Trends in Academic Impact of Vascular Surgeons Within the National Institutes of Health iCite Database,2019,accessing trends in academic impact of vascular surgeons within the national institutes of health icite database
Determining the True Preference of Applicants Dual Applying to Surgical Specialties: Is the 0+5 Integrated Vascular Residency the Backup?,2019,determining the true preference of applicants dual applying to surgical specialties: is the 0+5 integrated vascular residency the backup?
Thoracic Endovascular Aortic Repair in Octogenarians and Nonagenarians: A Single Institution Experience,2019,thoracic endovascular aortic repair in octogenarians and nonagenarians: a single institution experience
Professional development in the Observed/Expected World,2019,professional development in the observed/expected world
LIMB SALVAGE,2019,limb salvage
The Known - Tibial Bypass Case (Vein vs Prosthetic),2019,the known - tibial bypass case (vein vs prosthetic)
The Unkown - Tibial Endo Case (Pedal Loop),2019,the unkown - tibial endo case (pedal loop)
The Undetermined - Lytic case +/- Intervention,2019,the undetermined - lytic case +/- intervention
"Outcomes Based Medicine; Do We have Data Regarding Tibial Bypass, DES, DCB upon which to Base Decisions?",2019,"outcomes based medicine; do we have data regarding tibial bypass, des, dcb upon which to base decisions?"
"The ""Futility Index""; When Should We Give Up?",2019,"the ""futility index""; when should we give up?"
"Are there any Alternatives for the ""No Option"" Revascularization Patient?",2019,"are there any alternatives for the ""no option"" revascularization patient?"
Intermediate High-Risk Pulmonary Embolism,2019,intermediate high-risk pulmonary embolism
High-Risk Pulmonary Embolism,2019,high-risk pulmonary embolism
Intermediate High-Risk Pulmonary Embolism - Deterioration After Initial Management,2019,intermediate high-risk pulmonary embolism - deterioration after initial management
Stratification of Risk and Patient Selection for Intervention,2019,stratification of risk and patient selection for intervention
What Can/Should we Achieve for Submassive and Massive PE?,2019,what can/should we achieve for submassive and massive pe?
Pulmonary Embolism Response Teams: What is the Value Added?,2019,pulmonary embolism response teams: what is the value added?
Carotid Interventions,2019,carotid interventions
"Evidence, Anatomy, and/or Patient Risk Clearly Pointed to the Best Option for Carotid Intervention",2019,"evidence, anatomy, and/or patient risk clearly pointed to the best option for carotid intervention"
"The Best Option for Carotid Intervention was Not Obvious. How I Decided, and if I Would Do it the Same Way Next Time",2019,"the best option for carotid intervention was not obvious. how i decided, and if i would do it the same way next time"
"High Risk Patient where Options were Limited, a Bad Outcome was likely, and None of the Options were Appealing",2019,"high risk patient where options were limited, a bad outcome was likely, and none of the options were appealing"
"Quality Benchmarking for Carotid Interventions: Linking Indications, Outcomes and Volume to Reimbursement and Credentialing",2019,"quality benchmarking for carotid interventions: linking indications, outcomes and volume to reimbursement and credentialing"
"Choosing between TCAR and Carotid Endarterectomy, and Who Still Needs a Transfemoral Carotid Stent?",2019,"choosing between tcar and carotid endarterectomy, and who still needs a transfemoral carotid stent?"
Patient Selection for Innominate and Common Carotid Artery Interventions,2019,patient selection for innominate and common carotid artery interventions
Aortic Surgery,2019,aortic surgery
What is my Checklist for rAAA when Going EVAR?,2019,what is my checklist for raaa when going evar?
Renal Artery Complications in Aortic Surgery…How to Avoid Them.,2019,renal artery complications in aortic surgery…how to avoid them.
The f/bEVAR Case I Wish I Didn't Do,2019,the f/bevar case i wish i didn't do
VQI and NSQIP AAA Outcomes and Where Should We Be?,2019,vqi and nsqip aaa outcomes and where should we be?
What Anatomy Drives me to Chimney AAA Repairs?,2019,what anatomy drives me to chimney aaa repairs?
Who Should Still Get an Open AAA?,2019,who should still get an open aaa?
"Comparative Outcomes of Open, Hybrid, and Fenestrated Branched Endovascular Repair of Extent II and III Thoracoabdominal Aortic Aneurysms",2019,"comparative outcomes of open, hybrid, and fenestrated branched endovascular repair of extent ii and iii thoracoabdominal aortic aneurysms"
Type B Aortic Intramural Hematoma: To TEVAR or not to TEVAR?,2019,type b aortic intramural hematoma: to tevar or not to tevar?
Association of Preoperative Spinal Drainage Placement with Spinal Cord Ischemia Among Patients Undergoing Thoracic Endovascular Aortic Repair,2019,association of preoperative spinal drainage placement with spinal cord ischemia among patients undergoing thoracic endovascular aortic repair
Impact of Suprarenal Neck Angulation on EVAR Outcomes,2019,impact of suprarenal neck angulation on evar outcomes
"Influence of Hospital Volume on Patient Selection, Risk of Complications, and Mortality from Failure to Rescue after Open Abdominal Aortic Aneurysm Repair",2019,"influence of hospital volume on patient selection, risk of complications, and mortality from failure to rescue after open abdominal aortic aneurysm repair"
"Outpatient Grip Strength Measurement Predicts Survival, Perioperative Adverse Events, and Non-Home Discharge Among Patients with Vascular Disease",2019,"outpatient grip strength measurement predicts survival, perioperative adverse events, and non-home discharge among patients with vascular disease"
Development of a Multifunctionalized Vascular Scaffolding System to Induce In Situ Endothelialization,2019,development of a multifunctionalized vascular scaffolding system to induce in situ endothelialization
Scope and Prevalence of Conflicts of Interest Among Highly Cited Peripheral Artery Disease Research Studies,2019,scope and prevalence of conflicts of interest among highly cited peripheral artery disease research studies
Outcomes of Staged versus Primary Amputations for Diabetic Foot Disease,2019,outcomes of staged versus primary amputations for diabetic foot disease
Process Improvement in VTE Prophylaxis,2019,process improvement in vte prophylaxis
Missed Readmissions to a Different Hospital in Patients with Peripheral Vascular Disease Associated with Significantly Higher Mortality,2019,missed readmissions to a different hospital in patients with peripheral vascular disease associated with significantly higher mortality
Controversies Surrounding Reno-Vascular Disease: Lost Lessons From the Past,2019,controversies surrounding reno-vascular disease: lost lessons from the past
Clinical Outcome of Drug-Eluting Balloon Angioplasty in Patients with Femoropopliteal Disease: Real World Single Center Experience,2019,clinical outcome of drug-eluting balloon angioplasty in patients with femoropopliteal disease: real world single center experience
Fenestrated/Branched Endovascular Aortic Repair in Patients with Chronic Kidney Disease,2019,fenestrated/branched endovascular aortic repair in patients with chronic kidney disease
Use of Indocyanine Green Flourescence Imaging in Predicting Distal Ischemia Following AV Fistula Placement,2019,use of indocyanine green flourescence imaging in predicting distal ischemia following av fistula placement
Socioeconomically Distressed Communities Index Independently Predicts Major Adverse Limb Events After Infrainguinal Bypass in a National Cohort,2019,socioeconomically distressed communities index independently predicts major adverse limb events after infrainguinal bypass in a national cohort
Balloon Assisted Remote External Iliac Artery Endarterectomy - A Safe and Durable Technique for the Treatment of Iliac Artery Occlusive Disease,2019,balloon assisted remote external iliac artery endarterectomy - a safe and durable technique for the treatment of iliac artery occlusive disease
Prevalence of Chronic Opioid Use in Patients with Peripheral Arterial Disease Undergoing Lower Extremity Interventions,2019,prevalence of chronic opioid use in patients with peripheral arterial disease undergoing lower extremity interventions
The Hybrid Operating Room of the Future,2019,the hybrid operating room of the future
Using Image Overlay for Advanced Aortic Interventions,2019,using image overlay for advanced aortic interventions
Advanced Imaging Techniques in EVAR,2019,advanced imaging techniques in evar
Reducing Radiation Exposure,2019,reducing radiation exposure
What's New on Imaging for PAD,2019,what's new on imaging for pad
The Obsession with Metrics in Healthcare: A Surgical Perspective,2019,the obsession with metrics in healthcare: a surgical perspective
A Diagnosis and Treatment of Middle Aortic Syndrome,2019,a diagnosis and treatment of middle aortic syndrome
Angiosarcoma of the Abdominal Aorta after Endovascular Aneurysm Repair,2019,angiosarcoma of the abdominal aorta after endovascular aneurysm repair
Iliac Vein Decompression by Arterial Transposition after Wall Stent Removal for Refractory Pelvic Pain in May Thurner Syndrome,2019,iliac vein decompression by arterial transposition after wall stent removal for refractory pelvic pain in may thurner syndrome
Endovascular Aortic Arch Reconstruction Using An Off-The-Shelf Solution,2019,endovascular aortic arch reconstruction using an off-the-shelf solution
Treatment of Recurrent Ischemic Priapism by Saphenocavernous Shunt,2019,treatment of recurrent ischemic priapism by saphenocavernous shunt
Arterialization of the Venous System for Treatment of Limb Threatening Hand Ischemia,2019,arterialization of the venous system for treatment of limb threatening hand ischemia
Predicting Aortic Endograft Shape and Spatial Position Pre-operatively Using 3D and Virtual Reality Technologies,2019,predicting aortic endograft shape and spatial position pre-operatively using 3d and virtual reality technologies
Aortic Septotomy: A Useful Technique for Managing Complex Thoracoabdominal Aortic Dissections,2019,aortic septotomy: a useful technique for managing complex thoracoabdominal aortic dissections
"Modifications of the ""Inside-Out"" Technique for Re-establishing Left Subclavian Venous Access",2019,"modifications of the ""inside-out"" technique for re-establishing left subclavian venous access"
"The ""Two Cut - Monorail"" Technique, For The Percutaneous Removal Of The Impella CP Device, Without Preclose Arterial Access",2019,"the ""two cut - monorail"" technique, for the percutaneous removal of the impella cp device, without preclose arterial access"
Great Vessel Revascularization for Anterior Ischemic Optic Neuropathy,2019,great vessel revascularization for anterior ischemic optic neuropathy
Posterior Tibial Vein Aneurysm Masquerading as a Baker's Cyst,2019,posterior tibial vein aneurysm masquerading as a baker's cyst
Trans Radial Access,2019,trans radial access
Bleeding and Thrombotic Outcomes Associated with Postoperative Use of Direct Oral Anticoagulants Following Open Peripheral Artery Bypass Procedures,2019,bleeding and thrombotic outcomes associated with postoperative use of direct oral anticoagulants following open peripheral artery bypass procedures
A Prospective Randomized Study Comparing Ultrasound versus Fluoroscopic Guided Femoral Arterial Access in Non-Cardiac Vascular Patients,2019,a prospective randomized study comparing ultrasound versus fluoroscopic guided femoral arterial access in non-cardiac vascular patients
Liposomal Nanocarriers Designed for Sub-Endothelial Matrix Targeting Under Vascular Sheer Stress,2019,liposomal nanocarriers designed for sub-endothelial matrix targeting under vascular sheer stress
"National Incidence, Mortality Outcomes, and Predictors of Spinal Cord Ischemia after Thoracic Endovascular Aortic Repair",2019,"national incidence, mortality outcomes, and predictors of spinal cord ischemia after thoracic endovascular aortic repair"
Influence of Gender and Frailty on Mortality after Elective Aortic Aneurysm Repair,2019,influence of gender and frailty on mortality after elective aortic aneurysm repair
Effects of Statin and Antiplatelet Therapy Noncompliance and Intolerance on Patient Outcomes following Vascular Surgery,2019,effects of statin and antiplatelet therapy noncompliance and intolerance on patient outcomes following vascular surgery
Endograft Exclusion of the False Lumen Restores Local Hemodynamics in a Model of Type B Aortic Dissection,2019,endograft exclusion of the false lumen restores local hemodynamics in a model of type b aortic dissection
Risk of Multiple Versus Single Stent Use in Carotid Stenting Outcomes,2018,risk of multiple versus single stent use in carotid stenting outcomes
Endoleaks after fenestrated endovascular aneurysm repair,2018,endoleaks after fenestrated endovascular aneurysm repair
The Implementation of a Vascular Preventative Bundle to Decrease Surgical Site Infections: Early Institutional Experience,2018,the implementation of a vascular preventative bundle to decrease surgical site infections: early institutional experience
The Effects of Glucose Starvation and B27 Depletion on the Expression of Erythropoietin Receptor in Neurons,2018,the effects of glucose starvation and b27 depletion on the expression of erythropoietin receptor in neurons
TEVAR for descending thoracic aneurysms: Impact of anatomic severity and prophylactic EndoAnchors on patient outcome,2018,tevar for descending thoracic aneurysms: impact of anatomic severity and prophylactic endoanchors on patient outcome
Risk Calculator Tool for In-hospital Adverse Events following Endovascular Aortic Aneurysm Repair,2018,risk calculator tool for in-hospital adverse events following endovascular aortic aneurysm repair
Outcomes of TEVAR with Celiac Artery Parallel Grafting using Sandwich Technique for Thoracic Aneurysms with Inadequate Seal Zone,2018,outcomes of tevar with celiac artery parallel grafting using sandwich technique for thoracic aneurysms with inadequate seal zone
Current Attitudes and Practice of General Surgery Resident Experience in Vascular Surgery,2018,current attitudes and practice of general surgery resident experience in vascular surgery
Peripheral Arterial Reconstructions Using Cryopreserved Arterial Allografts in Infected Fields,2018,peripheral arterial reconstructions using cryopreserved arterial allografts in infected fields
Short-term Outcomes After Endovascular Repair of Abdominal Aortic Aneurysm (EVAR) using Endoanchors (EA) with Parallel Stent Grafts,2018,short-term outcomes after endovascular repair of abdominal aortic aneurysm (evar) using endoanchors (ea) with parallel stent grafts
Single Session Percutaneous Mechanical Aspiration Thrombectomy for Symptomatic Proximal Deep Venous Thrombosis,2018,single session percutaneous mechanical aspiration thrombectomy for symptomatic proximal deep venous thrombosis
Predictors of Unplanned Re-operation After Above Knee Amputation,2018,predictors of unplanned re-operation after above knee amputation
Open Aortic Surgery,2018,open aortic surgery
Explanting a Failed EVAR,2018,explanting a failed evar
Intraoperative Bleeding,2018,intraoperative bleeding
Colonic Ischemia,2018,colonic ischemia
Loss of Femoral Pulses after AAA Repair,2018,loss of femoral pulses after aaa repair
How to Prevent or Treat Coagulopathy,2018,how to prevent or treat coagulopathy
How to Prevent Graft Related Complications,2018,how to prevent graft related complications
Carotid Interventions,2018,carotid interventions
Intraoperative Absence of Flow or Duplex defect in the ICA,2018,intraoperative absence of flow or duplex defect in the ica
Immediate or Delayed Postoperative Stroke,2018,immediate or delayed postoperative stroke
Late Restenosis,2018,late restenosis
Carotid Stenting Gone Wrong,2018,carotid stenting gone wrong
How to Prevent Stroke Perioperatively,2018,how to prevent stroke perioperatively
How to Decrease the Need for Reintervention,2018,how to decrease the need for reintervention
TEVAR,2018,tevar
Accidental Coverage of Arch Vessels,2018,accidental coverage of arch vessels
Intraoperative Type Ia Endoleak,2018,intraoperative type ia endoleak
Late Type I Endoleaks,2018,late type i endoleaks
Retrograde Type A Dissection,2018,retrograde type a dissection
How to Prevent Spinal Cord Ischemia,2018,how to prevent spinal cord ischemia
How to Enhance the Durability of TEVAR,2018,how to enhance the durability of tevar
Lower Extremity Bypass,2018,lower extremity bypass
Intraoperative or Early Postop Graft Thrombosis,2018,intraoperative or early postop graft thrombosis
Early Femoral Anastomotic Blowout,2018,early femoral anastomotic blowout
Recurrent Vein Graft Restenosis,2018,recurrent vein graft restenosis
Infected Prosthetic Tibial Bypass,2018,infected prosthetic tibial bypass
What is Optimal Medical Therapy to Prevent Graft Failure,2018,what is optimal medical therapy to prevent graft failure
How to Make a Tibial Prosthetic Bypass Durable?,2018,how to make a tibial prosthetic bypass durable?
Urgent Carotid Intervention in Patients with Minor to Moderate Strokes (NIHSS < 10) Performed After 48 Hours Results in Greater Functional Independence at Discharge,2018,urgent carotid intervention in patients with minor to moderate strokes (nihss < 10) performed after 48 hours results in greater functional independence at discharge
Treatment Strategies and Outcomes of Infections after Carotid Interventions Using Femoral Vein Interposition,2018,treatment strategies and outcomes of infections after carotid interventions using femoral vein interposition
One-year Results of the (ROADSTER) Multicenter Trial of Transcarotid Stenting with Dynamic Flow Reversal,2018,one-year results of the (roadster) multicenter trial of transcarotid stenting with dynamic flow reversal
Contemporary Clinical and Financial Analysis of Open versus Percutaneous Mechanical Thrombectomy for Occluded Hemodialysis Access,2018,contemporary clinical and financial analysis of open versus percutaneous mechanical thrombectomy for occluded hemodialysis access
The Inside-Out Technique: A Vascular Surgeon's Guide to Complex Catheter Placement,2018,the inside-out technique: a vascular surgeon's guide to complex catheter placement
Effects of Intensive Glycemic Control on Lower Extremity Amputations,2018,effects of intensive glycemic control on lower extremity amputations
Lower Extremity Neurological Impairment after FEVAR,2018,lower extremity neurological impairment after fevar
